"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"COD_SENADOR";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2276189";"Fatura";"2025";"11";"70";"RENAN CALHEIROS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"05.120.923/0001-09";"Aerotur Serviços";"2261571942";"2025-11-27";;"3011,74"
"2273624";"Nota Fiscal Eletrônica";"2025";"11";"70";"RENAN CALHEIROS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"24.005.278/0001-10";"JULIANO DOS SANTOS DE SOUZA";"00000133";"2025-11-24";"Prestação de serviços técnicos de manutenção e alimentação das diversas informações que devem ser atualizadas no site do senador - www.renancalheiros.com.br, no desempenho da atividade parlamentar, durante o mês de novembro de 2025.";"2000,00"
"2273410";"Nota Fiscal Eletrônica";"2025";"11";"70";"RENAN CALHEIROS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"50.711.116/0001-07";"RGT COMUNICACAO LTDA";"347";"2025-11-17";"Serviço de gerenciamento e gestão de redes sociais (marketing direto), edição de produtos gráficos (produção de conteúdo - texto e copy) e planejamento estratégico e administrativo de postagens em mídias sociais, no desempenho da atividade parlamentar do senador Renan Calheiros, durante o mês de novembro de 2025.";"10400,00"
"2274340";"Nota Fiscal Eletrônica";"2025";"11";"70";"RENAN CALHEIROS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"36.037.008/0001-70";"NORDEST LOCAÇÕES E EMPREENDIMENTOS  LTDA";"10539430";"2025-11-24";"Locação de veículo modelo Mitsubishi/Pajero Sport HPE, ano 2023, Renavam 01351289443, Cor Branca, Chassi MMBGUKS10, PH004421 no período de 01/11/2025 a 30/11/2025.";"10000,00"
"2257772";"Nota Fiscal Eletrônica";"2025";"5";"6340";"JAIME BAGATTOLI";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"20.981.640/0001-37";"MIRIAN CANDEIAS AUTO POSTO LTDA";"639272";"2025-05-26";"Abastecimento de veículo para uso no desempenho da atividade parlamentar";"352,00"
"2256467";"Nota Fiscal Eletrônica";"2025";"5";"6340";"JAIME BAGATTOLI";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"49.243.111/0001-18";"MIRIAN PODIUM";"10191";"2025-05-07";"Abastecimento de veículo para uso no desempenho da atividade parlamentar";"428,30"
"2257773";"Nota Fiscal Eletrônica";"2025";"5";"6340";"JAIME BAGATTOLI";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.393.780/0001-02";"MIRIAN VILHENA AUTO POSTO COM. COMB. LUBRIF. GAS. CULT. MAD. LTDA";"856762";"2025-05-27";"Abastecimento de veículo para uso no desempenho da atividade parlamentar";"470,83"
"2255657";"Nota Fiscal Eletrônica";"2025";"5";"6340";"JAIME BAGATTOLI";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.081.720/0001-05";"PERFIL PATRAO AUTO POSTOS LTDA";"125418";"2025-05-01";"Abastecimento de veículo para uso no desempenho da atividade parlamentar";"288,56"
"2256468";"Nota Fiscal Eletrônica";"2025";"5";"6340";"JAIME BAGATTOLI";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.903.852/0001-40";"VIOLATO & CIA LTDA";"269564";"2025-05-01";"Abastecimento de veículo para uso no desempenho da atividade parlamentar";"284,63"
"2259526";"Fatura";"2025";"5";"6340";"JAIME BAGATTOLI";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2137890643";"2025-05-16";"Companhia Aérea: Aerotur Serviços, Localizador: UNLPCN. Passageiros: GEOVANE THIAGO DANTAS CANÇANÇÃO (Matrícula 417133, COMISSIONADO), Voo: 1257 - BSB/PVH - 21/05/25; ";"1646,32"
"2259524";"Fatura";"2025";"5";"6340";"JAIME BAGATTOLI";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2233310331";"2025-05-21";"Companhia Aérea: Aerotur Serviços, Localizador: KAIGQY. Passageiros: GEOVANE THIAGO DANTAS CANÇANÇÃO (Matrícula 417133, COMISSIONADO), Voo: 4677 - BSB/GRU/PVH - 22/05/25; ";"2662,05"
"2259522";"Fatura";"2025";"5";"6340";"JAIME BAGATTOLI";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2234354586";"2025-05-28";"Companhia Aérea: Aerotur Serviços, Localizador: ANDUJV. Passageiros: GABRIELA MENDES BARROS (Matrícula 403559, COMISSIONADO), Voo: 3014 - BSB/PVH - 07/06/25; ";"1463,44"
"2259525";"Fatura";"2025";"5";"6340";"JAIME BAGATTOLI";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2234351578";"2025-05-28";"Companhia Aérea: Aerotur Serviços, Localizador: OEJOOZ. Passageiros: LAEDISON XAVIER DE SOUZA (Matrícula 431865, COMISSIONADO), Voo: 3014 - BSB/PVH - 09/06/25; ";"1904,17"
"2259527";"Fatura";"2025";"5";"6340";"JAIME BAGATTOLI";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2234351948";"2025-05-28";"Companhia Aérea: Aerotur Serviços, Localizador: WMSLUR. Passageiros: GABRIELA MENDES BARROS (Matrícula 403559, COMISSIONADO), Voo: 3899 - PVH/BSB - 04/06/25; ";"1925,78"
"2259523";"Fatura";"2025";"5";"6340";"JAIME BAGATTOLI";"Passagens aéreas, aquáticas e terrestres nacionais";"05.120.923/0001-09";"Aerotur Serviços";"2234349296";"2025-05-28";"Companhia Aérea: Aerotur Serviços, Localizador: HUTXFG. Passageiros: LAEDISON XAVIER DE SOUZA (Matrícula 431865, COMISSIONADO), Voo: 3899 - PVH/BSB - 04/06/25; ";"1925,78"
"2267865";"Passagem / Bilhete / Código Localizador";"2025";"5";"6340";"JAIME BAGATTOLI";"Passagens aéreas, aquáticas e terrestres nacionais";"07.549.414/0002-02";"SOLIMOES TRANSPORTES DE PASSAGEIROS E CARGAS EIRELI";"7829395";"2025-05-02";"Passagem terrestre de servidor";"174,94"
"2267521";"Passagem / Bilhete / Código Localizador";"2025";"5";"6340";"JAIME BAGATTOLI";"Passagens aéreas, aquáticas e terrestres nacionais";"07.549.414/0002-02";"SOLIMOES TRANSPORTES DE PASSAGEIROS E CARGAS EIRELI";"7899135";"2025-05-21";"Passagem terrestre de servidor a serviço";"210,14"
"2260698";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.914.650/0001-66";"ENERGISA RONDONIA - DISTR. DE ENERGIA S.A.";"3356327";"2025-06-03";"Fatura de energia elétrica do escritório de apoio";"102,39"
"2260696";"Fatura";"2025";"6";"6340";"JAIME BAGATTOLI";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.933.030/0001-13";"SAAE - SERVIÇO AUTÔNOMO DE ÁGUAS E ESGOTOS";"250194710";"2025-06-16";"Fatura de água do escritório de apoio";"76,99"
"2258204";"Recibo";"2025";"6";"6340";"JAIME BAGATTOLI";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"241.***.***-91";"SUELE BODANESE";"JUNHO 2025";"2025-06-04";"Aluguel do imóvel destinado ao escritório parlamentar";"2800,00"
"2260694";"Fatura";"2025";"6";"6340";"JAIME BAGATTOLI";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"10.321.821/0001-83";"YUNE NET TELECOMUNICAÇÕES LTDA";"1850854";"2024-12-10";"Fatura de internet do escritório de apoio";"119,99"
"2259222";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Divulgação da atividade parlamentar";"08.742.048/0001-87";"CMP COMUNICAÇÃO E ASSESSORIA LTDA-ME";"7679";"2025-06-11";"Divulgação de atividade parlamentar";"1500,00"
"2259247";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Divulgação da atividade parlamentar";"05.248.037/0001-57";"EMPRESA JORNALISTICA EXTRA DE RONDONIA LTDA";"183";"2025-06-17";"Divulgação de atividade parlamentar";"1500,00"
"2259221";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Divulgação da atividade parlamentar";"13.226.805/0001-08";"FABIANO DA SILVA COUTINHO ME";"3724";"2025-06-16";"Divulgação de atividade parlamentar";"700,00"
"2259217";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Divulgação da atividade parlamentar";"23.588.281/0001-40";"G B COSTA COMUNICAÇÕES - ME";"596";"2025-06-12";"Divulgação de atividade parlamentar";"1200,00"
"2259215";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Divulgação da atividade parlamentar";"60.181.795/0001-03";"G.M. PRODUÇÕES E PUBLICIDADE LTDA";"4";"2025-06-16";"Divulgação de atividade parlamentar";"1500,00"
"2259218";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Divulgação da atividade parlamentar";"46.937.240/0001-18";"IDEAL COMUNICAÇÃO LTDA";"707";"2025-06-16";"Divulgação de atividade parlamentar";"600,00"
"2259220";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Divulgação da atividade parlamentar";"26.320.603/0001-64";"INFORMA NA HORA SERVIÇOS DE PUBLICIDADE E PROPAGAN";"1350";"2025-06-15";"Divulgação de atividade parlamentar";"1000,00"
"2259219";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Divulgação da atividade parlamentar";"28.209.256/0001-22";"JH COMUNICAÇÃO E ASSESSORIA LTDA";"916";"2025-06-15";"Divulgação de atividade parlamentar";"500,00"
"2262611";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Divulgação da atividade parlamentar";"58.885.664/0001-65";"KORYNNA ALEXANDRA MENDES DE SOUZA";"3";"2025-07-30";"Prestação de serviço de design gráfico e edição de vídeo destinado a divulgação da atividade parlamentar";"6000,00"
"2261635";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Divulgação da atividade parlamentar";"08.444.217/0001-00";"OSEA - O SENHOR ESTA AQUI LTDA - ME";"211";"2025-06-27";"Divulgação de atividade parlamentar";"1000,00"
"2259216";"Nota Fiscal Eletrônica";"2025";"6";"6340";"JAIME BAGATTOLI";"Divulgação da atividade parlamentar";"27.975.502/0001-94";"SERGIO IBANEZ DA SILVA PIRES 15862615091";"414";"2025-06-13";"Divulgação de atividade parlamentar";"650,00"
"2254062";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"13.612.767/0001-13";"POSTO DO CRISTO";"131743";"2025-03-14";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2257541";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"13.612.767/0001-13";"POSTO DO CRISTO";"117835";"2025-03-24";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"200,00"
"2254068";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.170.833/0001-17";"POSTO GARIBALDI - GARIBALDI REV DE COMBUSTIVEIS E LUBRIFICANTES";"189658";"2025-03-18";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"150,00"
"2257542";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.170.833/0001-17";"POSTO GARIBALDI - GARIBALDI REV DE COMBUSTIVEIS E LUBRIFICANTES";"190441";"2025-03-25";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"200,00"
"2257515";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.151.046/0020-41";"POSTO KALILANDIA LTDA.";"148864";"2025-03-19";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2253615";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.151.046/0003-40";"POSTO KALILANDIA LTDA - SHELL I";"175573";"2025-03-01";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2253620";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.151.046/0003-40";"POSTO KALILANDIA LTDA - SHELL I";"576593";"2025-03-03";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2254059";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.151.046/0003-40";"POSTO KALILANDIA LTDA - SHELL I";"581233";"2025-03-13";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"200,00"
"2254063";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.151.046/0003-40";"POSTO KALILANDIA LTDA - SHELL I";"581989";"2025-03-15";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"200,00"
"2257517";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.151.046/0003-40";"POSTO KALILANDIA LTDA - SHELL I";"583450";"2025-03-19";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"300,00"
"2257550";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.151.046/0003-40";"POSTO KALILANDIA LTDA - SHELL I";"179850";"2025-03-30";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2253624";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"73.413.601/0004-42";"POSTO MEMORIAL - RODRIGUES TORRES C D PET LTDA.";"122945";"2025-03-06";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2253626";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"73.413.601/0004-42";"POSTO MEMORIAL - RODRIGUES TORRES C D PET LTDA.";"122986";"2025-03-06";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"355,88"
"2257521";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"73.413.601/0004-42";"POSTO MEMORIAL - RODRIGUES TORRES C D PET LTDA.";"124523";"2025-03-21";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2257526";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.089.291/0001-24";"POSTO NARANDIBA - ML COMERCIO DE COMBUSTIVEL LTDA";"152651";"2025-03-22";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2253617";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.490.248/0001-90";"POSTO NOVO HORIZONTE LTDA.";"242400";"2025-03-02";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2254067";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.490.248/0001-90";"POSTO NOVO HORIZONTE LTDA.";"241527";"2025-03-17";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2257549";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.490.248/0001-90";"POSTO NOVO HORIZONTE LTDA.";"241170";"2025-03-30";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2253619";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"41.210.784/0001-60";"POSTO PARADA DO ENGENHO";"121370";"2025-03-02";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2253630";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"28.079.099/0001-88";"POSTO PNH - PNH COMERCIO DE COMBUSTIVEIS LTDA.";"203734";"2025-03-08";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2257543";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"49.075.352/0001-03";"POSTO SANTOS DUMONT";"60128";"2025-03-26";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"200,00"
"2257512";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"20.612.233/0001-52";"POSTO WF3";"78593";"2025-03-10";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"200,00"
"2253629";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26.962.408/0001-38";"PRAIA DO FORTE COMBUSTIVEIS LTDA.";"3304";"2025-03-08";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"200,00"
"2257533";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"39.496.670/0003-48";"RCIO DE COMBUSTIVEIS E LUBRIFICANTES - REDE JG BAIXA GRANDE COM & EACUTE";"30461";"2025-03-23";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"307,04"
"2257513";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"13.569.064/0040-66";"REDE HG COMBUSTIVEIS LTDA.";"78105";"2025-03-12";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"208,07"
"2257545";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"13.569.064/0040-66";"REDE HG COMBUSTIVEIS LTDA.";"79424";"2025-03-27";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"324,64"
"2257523";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.224.209/0001-03";"SANTOS DERIVADOS DE PETROLEO LTDA.";"156147";"2025-03-22";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"315,02"
"2254056";"Cupom Fiscal";"2025";"3";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.420.464/0002-99";"TOURING - ECOPOSTOS COMBUSTIVEIS E SERVIÇOS LTDA.";"463793";"2025-03-12";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"100,00"
"2269802";"Nota Fiscal Eletrônica";"2025";"9";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14.486.153/0013-39";"TREVO DERIVADOS DE PETROLEO LTDA.";"74009";"2025-09-13";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"370,03"
"2271701";"Nota Fiscal Eletrônica";"2025";"9";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.909.369/0001-72";"YEMANJA COM DE DERIV PET. E SERV LTDA.";"467705";"2025-09-05";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"200,00"
"2269799";"Nota Fiscal Eletrônica";"2025";"9";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.909.369/0002-53";"YEMANJA COM. DE DERIVADOS DE PET. E SERV. LTDA.";"1723";"2025-09-03";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"150,00"
"2269253";"Recibo";"2025";"9";"581";"JAQUES WAGNER";;"37.069.853/0002-70";"PLAZA BRASÍLIA HOTÉIS E TURISMO LTDA";;"2025-10-06";;"2970,00"
"2274246";"Nota Fiscal Eletrônica";"2025";"10";"581";"JAQUES WAGNER";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15.139.629/0001-94";"COELBA - COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA";"907690741";"2025-10-09";"DESPESA COM ENERGIA ELÉTRICA DO ESCRITÓRIO PARLAMENTAR NO ESTADO.";"354,89"
"2274244";"Nota Fiscal Eletrônica";"2025";"10";"581";"JAQUES WAGNER";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15.139.629/0001-94";"COELBA - COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA";"907091636";"2025-10-09";"DESPESA COM ENERGIA ELÉTRICA DO ESCRITÓRIO PARLAMENTAR NO ESTADO.";"411,39"
"2274245";"Nota Fiscal Eletrônica";"2025";"10";"581";"JAQUES WAGNER";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15.139.629/0001-94";"COELBA - COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA";"907690742";"2025-10-09";"DESPESA COM ENERGIA ELÉTRICA DO ESCRITÓRIO PARLAMENTAR NO ESTADO.";"440,88"
"2268634";"Boleto";"2025";"10";"581";"JAQUES WAGNER";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"20.429.476/0001-50";"CONDOMÍNIO MANHATTAN SQUARE WALL STREET";"00315114";"2025-09-22";"DESPESA COM CONDOMÍNIO DO ESCRITÓRIO POLÍTICO NO ESTADO.";"2125,62"
"2285021";"Recibo";"2025";"10";"581";"JAQUES WAGNER";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"07.615.987/0001-06";"JEQUITIBÁ INCORPORAÇÕES E CONSTRUÇÕES IMOBILIÁRIAS LTDA.";;"2025-11-05";"DESPESA COM ALUGUEL DO ESCRITÓRIO POLÍTICO NO ESTADO.";"10000,00"
"2272006";"Boleto";"2025";"10";"581";"JAQUES WAGNER";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"13.927.801/0004-91";"SECRETARIA MUNICIPAL DA FAZENDA DE SALVADOR";;"2025-10-27";"REF. A COTA 09/11 DO IPTU DO ESCRITÓRIO POLÍTICO NO ESTADO.";"277,98"
"2272004";"Boleto";"2025";"10";"581";"JAQUES WAGNER";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"13.927.801/0004-91";"SECRETARIA MUNICIPAL DA FAZENDA DE SALVADOR";;"2025-10-27";"REF. A COTA 09/11 DO IPTU DO ESCRITÓRIO POLÍTICO NO ESTADO.";"277,98"
"2272002";"Boleto";"2025";"10";"581";"JAQUES WAGNER";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"13.927.801/0004-91";"SECRETARIA MUNICIPAL DA FAZENDA DE SALVADOR";;"2025-10-27";"REF. A COTA 09/11 DO IPTU DO ESCRITÓRIO POLÍTICO NO ESTADO.";"277,98"
"2272000";"Nota Fiscal Eletrônica";"2025";"10";"581";"JAQUES WAGNER";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"40.270.006/0001-01";"DANILO TRANCOSO LOPO DE AMORIM 01381002501";"299";"2025-10-31";"LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO.";"1950,00"
"2269945";"Nota Fiscal Eletrônica";"2025";"10";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.121.139/0001-19";"ANTONIO CARLOS SILVA BASTOS";"403182";"2025-10-05";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR";"400,03"
"2274623";"Nota Fiscal Eletrônica";"2025";"10";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"20.051.401/0001-88";"AUTO POSTO IBIRAPITANGA - COMERCIO E DERIVADOS DE PETROLEO";"286335";"2025-10-30";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"360,72"
"2273426";"Nota Fiscal Eletrônica";"2025";"10";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"20.791.283/0001-44";"AUTO POSTO MAR VIDA LTDA";"41356";"2025-10-17";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"407,77"
"2273430";"Nota Fiscal Eletrônica";"2025";"10";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37.354.548/0001-40";"AUTO POSTO SMART EIRELI";"131943";"2025-10-18";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"300,02"
"2273432";"Nota Fiscal Eletrônica";"2025";"10";"581";"JAQUES WAGNER";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47.668.344/0001-37";"BESSA COMERCIO DE COMBUSTIVEL LTDA.";"18342";"2025-10-19";"DESPESA COM COMBUSTÍVEL EM VEÍCULOS UTILIZADOS NA ATIVIDADE PARLAMENTAR.";"400,00"
